2281	317.6863344
2282	317.7250815
2283	317.7617669
2284	317.7976598
2285	317.8340368
2286	317.8718954
2287	317.9116414
2288	317.9529895
2289	317.9951134
2290	318.0367121
2291	318.0762101
2292	318.1121162
2293	318.1432501
2294	318.1688565
2295	318.1887987
2296	318.2036293
2297	318.214484
2298	318.2230282
2299	318.2313119
2300	318.2413881
2301	318.254984
2302	318.2731751
2303	318.2961608
2304	318.3232075
2305	318.3526861
2306	318.3822379
2307	318.4090793
2308	318.4305353
2309	318.4444719
2310	318.4497056
2311	318.4461277
2312	318.4346153
2313	318.4169477
2314	318.3954915
2315	318.3727616
2316	318.3509808
2317	318.3319057
2318	318.3167195
2319	318.3058717
2320	318.2991949
2321	318.2960164
2322	318.295356
2323	318.2961209
2324	318.2972948
2325	318.2981206
2326	318.2982497
2327	318.2978167
2328	318.2972755
2329	318.2973828
2330	318.2990985
2331	318.3032875
2332	318.3104681
2333	318.3207585
2334	318.3336926
2335	318.3482959
2336	318.3632366
2337	318.3769637
2338	318.3880397
2339	318.39536
2340	318.3984842
2341	318.3977744
2342	318.3943425
2343	318.3899491
2344	318.3867435
2345	318.3871502
2346	318.3937176
2347	318.4088186
2348	318.4344637
2349	318.4719722
2350	318.5217355
2351	318.5830693
2352	318.6541637
2353	318.7320691
2354	318.8126916
2355	318.8911806
2356	318.9625697
2357	319.0222841
2358	319.0666536
2359	319.0934103
2360	319.1021473
2361	319.0945113
2362	319.0740046
2363	319.0455128
2364	319.0144542
2365	318.9860289
2366	318.9645155
2367	318.9525078
2368	318.9506975
2369	318.9580713
2370	318.9721988
2371	318.9897926
2372	319.0074425
2373	319.0222371
2374	319.0321859
2375	319.036413
2376	319.0352955
2377	319.0302018
2378	319.0231575
2379	319.0165702
2380	319.0127187
2381	319.0134178
2382	319.0196837
2383	319.0314549
2384	319.0476935
2385	319.0666435
2386	319.0862341
2387	319.1045016
2388	319.1199566
2389	319.1316912
2390	319.1395703
2391	319.1442096
2392	319.1467027
2393	319.1484414
2394	319.150862
2395	319.1552996
2396	319.1627786
2397	319.1739666
2398	319.1892754
2399	319.2087729
2400	319.2322232
2401	319.2592483
2402	319.2893568
2403	319.3220609
2404	319.3568658
2405	319.3932155
2406	319.4305151
2407	319.4680678
2408	319.5050638
2409	319.5407404
2410	319.5744235
2411	319.605514
2412	319.6334474
2413	319.6577309
2414	319.6779618
2415	319.6937743
2416	319.7048458
2417	319.7110799
2418	319.7127578
2419	319.7106125
2420	319.7059122
2421	319.7004014
2422	319.6962435
2423	319.6958472
2424	319.7015605
2425	319.7153213
2426	319.7383398
2427	319.7710298
2428	319.812883
2429	319.8623863
2430	319.9171846
2431	319.9742718
2432	320.0303332
2433	320.0821409
2434	320.1269826
2435	320.1630317
2436	320.1894915
2437	320.20683
2438	320.2167717
2439	320.221922
2440	320.2253447
2441	320.2300759
2442	320.2386793
2443	320.2529766
2444	320.27387
2445	320.3012858
2446	320.3343498
2447	320.3717191
2448	320.4118608
2449	320.4534205
2450	320.4955317
2451	320.5378879
2452	320.5807292
2453	320.6245976
2454	320.6701585
2455	320.7179632
2456	320.7682814
2457	320.8209365
2458	320.875242
2459	320.9300568
2460	320.983878
2461	321.0349542
2462	321.0815188
2463	321.1219513
2464	321.1548853
2465	321.1795066
2466	321.1955361
2467	321.2031964
2468	321.2032858
2469	321.1971354
2470	321.1865675
2471	321.1737838
2472	321.1611598
2473	321.1509961
2474	321.1452848
2475	321.1455555
2476	321.1526976
2477	321.166886
2478	321.1875144
2479	321.2131872
2480	321.2419829
2481	321.2718952
2482	321.3010706
2483	321.3280968
2484	321.352224
2485	321.37343
2486	321.3924032
2487	321.4101536
2488	321.4276854
2489	321.4456335
2490	321.4640002
2491	321.4820185
2492	321.4982606
2493	321.5110355
2494	321.5187674
2495	321.5203639
2496	321.5155881
2497	321.5053184
2498	321.4913897
2499	321.4761516
2500	321.4620008
2501	321.4510025
2502	321.4443893
2503	321.4423049
2504	321.4439168
2505	321.4473943
2506	321.4501798
2507	321.4494038
2508	321.4423385
2509	321.4269977
2510	321.4025973
2511	321.3697834
2512	321.3305446
2513	321.2878298
2514	321.2450359
2515	321.205492
2516	321.1718915
2517	321.1458864
2518	321.1279624
2519	321.1175366
2520	321.1132126
2521	321.1130356
2522	321.1149184
2523	321.1170304
2524	321.1180451
2525	321.1172753
2526	321.1147912
2527	321.1113857
2528	321.1084163
2529	321.1074733
2530	321.1099297
2531	321.1167543
2532	321.1282524
2533	321.1439558
2534	321.1628826
2535	321.1836216
2536	321.2044243
2537	321.2234308
2538	321.2388984
2539	321.2494473
2540	321.2540703
2541	321.2522588
2542	321.2441085
2543	321.2302155
2544	321.2116787
2545	321.1900272
2546	321.1671777
2547	321.1452605
2548	321.1264286
2549	321.1126137
2550	321.1053069
2551	321.1054983
2552	321.1136013
2553	321.1293476
2554	321.1517972
2555	321.1794481
2556	321.2103449
2557	321.242356
2558	321.2735482
2559	321.3025052
2560	321.3285029
2561	321.3515627
2562	321.3724909
2563	321.3927589
2564	321.4142117
2565	321.4386872
2566	321.4676419
2567	321.5018728
2568	321.5414392
2569	321.5857264
2570	321.6336107
2571	321.6837735
2572	321.7350213
2573	321.7866144
2574	321.8383787
2575	321.8906147
2576	321.9438729
2577	321.9986414
2578	322.0551355
2579	322.1131472
2580	322.171957
2581	322.2304315
2582	322.2871086
2583	322.3404298
2584	322.3889734
2585	322.4315739
2586	322.4674146
2587	322.4961074
2588	322.5175906
2589	322.5320356
2590	322.53981
2591	322.5412657
2592	322.5367103
2593	322.5265179
2594	322.511091
2595	322.4910131
2596	322.4670861
2597	322.4402495
2598	322.4114224
2599	322.381346
2600	322.3506512
2601	322.3197653
2602	322.2890171
2603	322.2587009
2604	322.2290543
2605	322.2005757
2606	322.1740947
2607	322.1507658
2608	322.1320914
2609	322.1196207
2610	322.1147257
2611	322.1182891
2612	322.1301571
2613	322.1489471
2614	322.1720345
2615	322.1957354
2616	322.215712
2617	322.2275873
2618	322.2277528
2619	322.2139689
2620	322.1857765
2621	322.1446159
2622	322.0936535
2623	322.037152
2624	321.9796485
2625	321.9252425
2626	321.8769892
2627	321.8364623
2628	321.8036689
2629	321.7771722
2630	321.7544072
2631	321.73221
2632	321.7074627
2633	321.6777793
2634	321.6419446
2635	321.6001684
2636	321.5539155
2637	321.5055154
2638	321.4576223
2639	321.4126215
2640	321.3722373
2641	321.3372915
2642	321.307556
2643	321.2819036
2644	321.2586198
2645	321.2356785
2646	321.2110376
2647	321.1830157
2648	321.1505042
2649	321.1130141
2650	321.0707561
2651	321.0246835
2652	320.9763152
2653	320.9275493
2654	320.8804102
2655	320.836632
2656	320.7974062
2657	320.7631996
2658	320.733663
2659	320.7077332
2660	320.6837816
2661	320.6597841
2662	320.6335384
2663	320.602948
2664	320.5662249
2665	320.522057
2666	320.4698253
2667	320.4096497
2668	320.3424479
2669	320.2699656
2670	320.1946131
2671	320.11921
2672	320.0465803
2673	319.97921
2674	319.9189649
2675	319.8669418
2676	319.8234403
2677	319.7880721
2678	319.7600295
2679	319.7382509
2680	319.7216301
2681	319.7092276
2682	319.7003546
2683	319.6946103
2684	319.6917887
2685	319.6917257
2686	319.6942584
2687	319.699163
2688	319.7060164
2689	319.7143581
2690	319.7236768
2691	319.7333451
2692	319.7425881
2693	319.7504791
2694	319.7560548
2695	319.7582347
2696	319.7560009
2697	319.7485367
2698	319.7352868
2699	319.7159857
2700	319.6905998
2701	319.6593553
2702	319.6226802
2703	319.5812291
2704	319.5359409
2705	319.4880018
2706	319.4388076
2707	319.3897521
2708	319.3421519
2709	319.2970979
2710	319.2552947
2711	319.2171456
2712	319.1827095
2713	319.1516621
2714	319.1233351
2715	319.0968284
2716	319.0710986
2717	319.045145
2718	319.0181263
2719	318.9894927
2720	318.9591461
2721	318.9273998
2722	318.8949133
2723	318.8625551
2724	318.8312059
2725	318.8016464
2726	318.7743612
2727	318.7494233
2728	318.7265597
2729	318.7053233
2730	318.6853729
2731	318.6666141
2732	318.6494158
2733	318.6345888
2734	318.6231081
2735	318.6158701
2736	318.6134511
2737	318.6158342
2738	318.6223272
2739	318.6316447
2740	318.642041
2741	318.6515109
2742	318.6581183
2743	318.6603987
2744	318.6574867
2745	318.6492427
2746	318.6363757
2747	318.6203074
2748	318.6028468
2749	318.5859372
2750	318.5714481
2751	318.5609581
2752	318.5555926
2753	318.5560304
2754	318.5624107
2755	318.5743621
2756	318.5912001
2757	318.6120762
2758	318.6361429
2759	318.6625944
2760	318.6906187
2761	318.7191339
2762	318.7466968
2763	318.7715776
2764	318.7918539
2765	318.8057642
2766	318.811972
2767	318.8098091
2768	318.7995363
2769	318.7822259
2770	318.7594193
2771	318.7327507
2772	318.703643
2773	318.6729324
2774	318.6407493
2775	318.6065823
2776	318.5696303
2777	318.5291235
2778	318.484608
2779	318.4362664
2780	318.384856
2781	318.33169
2782	318.278483
2783	318.2271349
2784	318.1794646
2785	318.1368498
2786	318.100014
2787	318.0688752
2788	318.0425792
2789	318.0196709
2790	317.9983147
2791	317.9766106
2792	317.9528598
2793	317.9257971
2794	317.8948176
2795	317.8599534
2796	317.8217626
2797	317.781228
2798	317.7396624
2799	317.6984813
2800	317.6590773
2801	317.6227734
2802	317.590672
2803	317.5637224
2804	317.542483
2805	317.5271142
2806	317.5174749
2807	317.5130454
2808	317.5130745
2809	317.5166785
2810	317.5228724
2811	317.5307126
2812	317.5394327
2813	317.5484582
2814	317.5575497
2815	317.5667809
2816	317.5763578
2817	317.586266
2818	317.5961006
2819	317.6050235
2820	317.6114636
2821	317.6132843
2822	317.6080811
2823	317.5934322
2824	317.567337
2825	317.5285344
2826	317.4768824
2827	317.4135532
2828	317.3410106
2829	317.2628419
2830	317.1833593
2831	317.1070174
2832	317.0377544
2833	316.9785732
2834	316.9312047
2835	316.8960084
2836	316.8722425
2837	316.8582175
2838	316.8515891
2839	316.8498294
2840	316.8504162
2841	316.8510655
2842	316.8500401
2843	316.8461748
2844	316.8389848
2845	316.8287672
2846	316.8165097
2847	316.8038169
2848	316.7925663
2849	316.7845614
2850	316.7812445
2851	316.783259
2852	316.7901516
2853	316.8003987
2854	316.8116837
2855	316.8213602
2856	316.8270452
2857	316.8271396
2858	316.8210861
2859	316.80948
2860	316.7940421
2861	316.7773598
2862	316.7623772
2863	316.7520368
2864	316.7489071
2865	316.7547844
2866	316.77044
2867	316.7956366
2868	316.8292945
2869	316.8695254
2870	316.9139747
2871	316.9601599
2872	317.0058259
2873	317.0492546
2874	317.0895399
2875	317.1269178
2876	317.1627142
2877	317.1990559
2878	317.2384852
2879	317.2834782
2880	317.3359784
2881	317.3970167
2882	317.4665463
2883	317.5433505
2884	317.6251195
2885	317.7086643
2886	317.7901569
2887	317.8656272
2888	317.9314851
2889	317.9850314
2890	318.024865
2891	318.0509589
2892	318.0646042
2893	318.068199
2894	318.0647564
2895	318.0572893
2896	318.0482557
2897	318.0391952
2898	318.0304061
2899	318.0210588
2900	318.009521
2901	317.9937471
2902	317.9717789
2903	317.942295
2904	317.9050031
2905	317.8606836
2906	317.8112548
2907	317.7596076
2908	317.7092333
2909	317.6637433
2910	317.6263907
2911	317.5996568
2912	317.584948
2913	317.5825639
2914	317.5917526
2915	317.6109229
2916	317.6379617
2917	317.6704676
2918	317.7060698
2919	317.742623
2920	317.778273
2921	317.8116303
2922	317.8418026
2923	317.868359
2924	317.8912304
2925	317.9107362
2926	317.9275159
2927	317.9422506
2928	317.955519
2929	317.9675018
2930	317.9779893
2931	317.9864857
2932	317.9923468
2933	317.9950113
2934	317.9941758
2935	317.9899804
2936	317.9831362
2937	317.9747851
2938	317.9662742
2939	317.9590553
2940	317.9543798
2941	317.9529945
2942	317.9549624
2943	317.9595625
2944	317.9652114
2945	317.9695565
2946	317.9697832
2947	317.9630399
2948	317.9468856
2949	317.919801
2950	317.8815171
2951	317.8332356
2952	317.7776241
2953	317.7185181
2954	317.6605097
2955	317.6082647
2956	317.5656814
2957	317.535238
2958	317.5178247
2959	317.5127092
2960	317.5177799
2961	317.530111
2962	317.5464249
2963	317.5635718
2964	317.5790068
2965	317.5908577
2966	317.5980146
2967	317.6001508
2968	317.597398
2969	317.5904695
2970	317.580632
2971	317.5695064
2972	317.5589858
2973	317.5507437
2974	317.5458215
2975	317.5445212
2976	317.5462307
2977	317.5493949
2978	317.551804
2979	317.5510194
2980	317.5448837
2981	317.5318687
2982	317.5113121
2983	317.4835661
2984	317.4499933
2985	317.4128879
2986	317.3752193
2987	317.340223
2988	317.3109561
2989	317.2899639
2990	317.2790076
2991	317.2788833
2992	317.2894374
2993	317.3096755
2994	317.3379358
2995	317.3721763
2996	317.4101864
2997	317.4498009
2998	317.4890906
2999	317.5266652
3000	317.5618153
3001	317.5944079
3002	317.6247244
3003	317.6532127
3004	317.6802943
3005	317.706134
3006	317.730549
3007	317.7530577
3008	317.77283
3009	317.7888076
3010	317.7998888
3011	317.8051016
3012	317.8038935
3013	317.796366
3014	317.7833176
3015	317.7661676
3016	317.7468049
3017	317.7272634
3018	317.7094563
3019	317.6948842
3020	317.6843491
3021	317.6779595
3022	317.6751109
3023	317.6745401
